IL02,CT,corn-oat-hay,MLP,1993,0-15,15,2.90
OH01,initial,initial,n/a,1962,0-22.5,22.5,1.40
OH01,NT,corn,n/a,1971,0-5,5,2.16
OH01,NT,corn,n/a,1971,5-10,5,1.55
OH01,NT,corn,n/a,1971,10-15,5,1.38
OH01,NT,corn,n/a,1971,15-20,5,1.21
OH01,NT,corn,n/a,1971,20-25,5,0.61
OH01,NT,corn,n/a,1971,25-30,5,0.42
OH01,RT,corn,n/a,1971,0-5,5,1.36
OH01,RT,corn,n/a,1971,5-10,5,1.37
OH01,RT,corn,n/a,1971,10-15,5,1.35
OH01,RT,corn,n/a,1971,15-20,5,1.22
OH01,RT,corn,n/a,1971,20-25,5,0.66
OH01,RT,corn,n/a,1971,25-30,5,0.42
OH01,CT,corn,n/a,1971,0-5,5,1.28
OH01,CT,corn,n/a,1971,5-10,5,1.48
OH01,CT,corn,n/a,1971,10-15,5,1.51
OH01,CT,corn,n/a,1971,15-20,5,1.28
OH01,CT,corn,n/a,1971,20-25,5,0.68
OH01,CT,corn,n/a,1971,25-30,5,0.41
OH01,NT,corn-soybean,n/a,1971,0-5,5,1.84
OH01,NT,corn-soybean,n/a,1971,5-10,5,1.55
OH01,NT,corn-soybean,n/a,1971,10-15,5,1.42
OH01,NT,corn-soybean,n/a,1971,15-20,5,1.01
OH01,NT,corn-soybean,n/a,1971,20-25,5,0.50
OH01,NT,corn-soybean,n/a,1971,25-30,5,0.44
OH01,RT,corn-soybean,n/a,1971,0-5,5,1.25
OH01,RT,corn-soybean,n/a,1971,5-10,5,1.25
OH01,RT,corn-soybean,n/a,1971,10-15,5,1.24
OH01,RT,corn-soybean,n/a,1971,15-20,5,1.13
OH01,RT,corn-soybean,n/a,1971,20-25,5,0.71
OH01,RT,corn-soybean,n/a,1971,25-30,5,0.40
OH01,CT,corn-soybean,n/a,1971,0-5,5,1.25
OH01,CT,corn-soybean,n/a,1971,5-10,5,1.28
OH01,CT,corn-soybean,n/a,1971,10-15,5,1.28
OH01,CT,corn-soybean,n/a,1971,15-20,5,0.99
OH01,CT,corn-soybean,n/a,1971,20-25,5,0.58
OH01,CT,corn-soybean,n/a,1971,25-30,5,0.36
OH01,NT,corn-oat-grass,n/a,1971,0-5,5,2.30
OH01,NT,corn-oat-grass,n/a,1971,5-10,5,1.68
OH01,NT,corn-oat-grass,n/a,1971,10-15,5,1.44
OH01,NT,corn-oat-grass,n/a,1971,15-20,5,1.26
OH01,NT,corn-oat-grass,n/a,1971,20-25,5,0.63
OH01,NT,corn-oat-grass,n/a,1971,25-30,5,0.04
OH01,RT,corn-oat-grass,n/a,1971,0-5,5,1.69
OH01,RT,corn-oat-grass,n/a,1971,5-10,5,1.67
OH01,RT,corn-oat-grass,n/a,1971,10-15,5,1.60
OH01,RT,corn-oat-grass,n/a,1971,15-20,5,1.42
OH01,RT,corn-oat-grass,n/a,1971,20-25,5,0.70
OH01,RT,corn-oat-grass,n/a,1971,25-30,5,0.42
OH01,CT,corn-oat-grass,n/a,1971,0-5,5,1.66
OH01,CT,corn-oat-grass,n/a,1971,5-10,5,1.66
OH01,CT,corn-oat-grass,n/a,1971,10-15,5,1.60
OH01,CT,corn-oat-grass,n/a,1971,15-20,5,1.35
OH01,CT,corn-oat-grass,n/a,1971,20-25,5,0.70
OH01,CT,corn-oat-grass,n/a,1971,25-30,5,0.44
OH01,NT,corn,n/a,1980,0-7.5,7.5,1.80
OH01,NT,corn,n/a,1980,7.5-15,7.5,1.13
OH01,NT,corn,n/a,1980,15-22.5,7.5,0.84
OH01,NT,corn,n/a,1980,22.5-30,7.5,0.42
OH01,RT,corn,n/a,1980,0-7.5,7.5,1.04
OH01,RT,corn,n/a,1980,7.5-15,7.5,1.04
OH01,RT,corn,n/a,1980,15-22.5,7.5,0.84
OH01,RT,corn,n/a,1980,22.5-30,7.5,0.45
OH01,CT,corn,n/a,1980,0-7.5,7.5,1.15
OH01,CT,corn,n/a,1980,7.5-15,7.5,1.16
OH01,CT,corn,n/a,1980,15-22.5,7.5,1.00
OH01,CT,corn,n/a,1980,22.5-30,7.5,0.38
OH01,NT,corn-soybean,n/a,1980,0-7.5,7.5,1.53
OH01,NT,corn-soybean,n/a,1980,7.5-15,7.5,1.08
OH01,NT,corn-soybean,n/a,1980,15-22.5,7.5,0.76
OH01,NT,corn-soybean,n/a,1980,22.5-30,7.5,0.30
OH01,RT,corn-soybean,n/a,1980,0-7.5,7.5,0.95
OH01,RT,corn-soybean,n/a,1980,7.5-15,7.5,0.92
OH01,RT,corn-soybean,n/a,1980,15-22.5,7.5,0.82
OH01,RT,corn-soybean,n/a,1980,22.5-30,7.5,0.32
OH01,CT,corn-soybean,n/a,1980,0-7.5,7.5,0.90
OH01,CT,corn-soybean,n/a,1980,7.5-15,7.5,0.92
OH01,CT,corn-soybean,n/a,1980,15-22.5,7.5,0.68
OH01,CT,corn-soybean,n/a,1980,22.5-30,7.5,0.33
OH01,NT,corn-oat-grass,n/a,1980,0-7.5,7.5,2.01
OH01,NT,corn-oat-grass,n/a,1980,7.5-15,7.5,1.10
OH01,NT,corn-oat-grass,n/a,1980,15-22.5,7.5,0.87
OH01,NT,corn-oat-grass,n/a,1980,22.5-30,7.5,0.37
OH01,RT,corn-oat-grass,n/a,1980,0-7.5,7.5,1.31
OH01,RT,corn-oat-grass,n/a,1980,7.5-15,7.5,1.34
OH01,RT,corn-oat-grass,n/a,1980,15-22.5,7.5,1.02
OH01,RT,corn-oat-grass,n/a,1980,22.5-30,7.5,0.39
OH01,CT,corn-oat-grass,n/a,1980,0-7.5,7.5,1.32
OH01,CT,corn-oat-grass,n/a,1980,7.5-15,7.5,1.37
OH01,CT,corn-oat-grass,n/a,1980,15-22.5,7.5,0.93
OH01,CT,corn-oat-grass,n/a,1980,22.5-30,7.5,0.39
OH01,NT,corn,n/a,1991,0-15,15,2.75
OH01,RT,corn,n/a,1991,0-15,15,1.34
OH01,CT,corn,n/a,1991,0-15,15,0.96
OH01,NT,corn-soybean,n/a,1991,0-15,15,1.50
OH01,RT,corn-soybean,n/a,1991,0-15,15,2.16
OH01,CT,corn-soybean,n/a,1991,0-15,15,1.14
OH01,NT,corn-oat-grass,n/a,1991,0-15,15,1.19
OH01,RT,corn-oat-grass,n/a,1991,0-15,15,0.66
OH01,CT,corn-oat-grass,n/a,1991,0-15,15,1.33
OH01,NT,corn,n/a,1993,0-20,20,1.55
OH01,NT,corn,n/a,1993,20-25,5,0.61
OH01,NT,corn,n/a,1993,25-50,25,0.40
OH01,NT,corn,n/a,1993,50-100,50,0.18
OH01,CT,corn,n/a,1993,0-20,20,1.10
OH01,CT,corn,n/a,1993,20-25,5,1.01
OH01,CT,corn,n/a,1993,25-50,25,0.35
OH01,CT,corn,n/a,1993,50-100,50,0.22
OH01,NT,corn-soybean,n/a,1993,0-20,20,1.62
OH01,NT,corn-soybean,n/a,1993,20-25,5,0.78
OH01,NT,corn-soybean,n/a,1993,25-50,25,0.45
OH01,NT,corn-soybean,n/a,1993,50-100,50,0.28
OH01,RT,corn-soybean,n/a,1993,0-20,20,1.29
OH01,RT,corn-soybean,n/a,1993,20-25,5,0.67
OH01,RT,corn-soybean,n/a,1993,25-50,25,0.36
OH01,RT,corn-soybean,n/a,1993,50-100,50,0.25
OH01,CT,corn-soybean,n/a,1993,0-20,20,1.12
OH01,CT,corn-soybean,n/a,1993,20-25,5,0.91
OH01,CT,corn-soybean,n/a,1993,25-50,25,0.40
OH01,CT,corn-soybean,n/a,1993,50-100,50,0.25
OH01,NT,corn-oat-grass,n/a,1993,0-20,20,1.60
OH01,NT,corn-oat-grass,n/a,1993,20-25,5,0.54
OH01,NT,corn-oat-grass,n/a,1993,25-50,25,0.25
OH01,NT,corn-oat-grass,n/a,1993,50-100,50,0.59
OH01,CT,corn-oat-grass,n/a,1993,0-20,20,1.06
OH01,CT,corn-oat-grass,n/a,1993,20-25,5,0.71
OH01,CT,corn-oat-grass,n/a,1993,25-50,25,0.23
OH01,CT,corn-oat-grass,n/a,1993,50-100,50,0.10
OH02,initial,initial,n/a,1963,0-22.5,22.5,2.30
OH02,NT,corn,n/a,1980,0-7.5,7.5,2.96
OH02,NT,corn,n/a,1980,7.5-15,7.5,2.17
OH02,NT,corn,n/a,1980,15.-22.5,7.5,1.63
OH02,NT,corn,n/a,1980,22.5-30,7.5,0.95
OH02,RT,corn,n/a,1980,0-7.5,7.5,1.95
OH02,RT,corn,n/a,1980,7.5-15,7.5,1.87
OH02,RT,corn,n/a,1980,15.-22.5,7.5,1.86
OH02,RT,corn,n/a,1980,22.5-30,7.5,1.64
OH02,CT,corn,n/a,1980,0-7.5,7.5,2.10
OH02,CT,corn,n/a,1980,7.5-15,7.5,2.09
OH02,CT,corn,n/a,1980,15.-22.5,7.5,2.05
OH02,CT,corn,n/a,1980,22.5-30,7.5,1.81
OH02,NT,corn-soybean,n/a,1980,0-7.5,7.5,2.64
OH02,NT,corn-soybean,n/a,1980,7.5-15,7.5,2.06
OH02,NT,corn-soybean,n/a,1980,15.-22.5,7.5,1.73
OH02,NT,corn-soybean,n/a,1980,22.5-30,7.5,0.95
OH02,RT,corn-soybean,n/a,1980,0-7.5,7.5,1.90
OH02,RT,corn-soybean,n/a,1980,7.5-15,7.5,1.85
OH02,RT,corn-soybean,n/a,1980,15.-22.5,7.5,1.88
OH02,RT,corn-soybean,n/a,1980,22.5-30,7.5,1.58
OH02,CT,corn-soybean,n/a,1980,0-7.5,7.5,1.83
OH02,CT,corn-soybean,n/a,1980,7.5-15,7.5,1.87
OH02,CT,corn-soybean,n/a,1980,15.-22.5,7.5,1.81
OH02,CT,corn-soybean,n/a,1980,22.5-30,7.5,1.37
OH02,NT,corn-oat-grass,n/a,1980,0-7.5,7.5,3.27
OH02,NT,corn-oat-grass,n/a,1980,7.5-15,7.5,2.27
OH02,NT,corn-oat-grass,n/a,1980,15.-22.5,7.5,1.73
OH02,NT,corn-oat-grass,n/a,1980,22.5-30,7.5,1.01
OH02,RT,corn-oat-grass,n/a,1980,0-7.5,7.5,2.13,
OH02,RT,corn-oat-grass,n/a,1980,7.5-15,7.5,2.06,
OH02,RT,corn-oat-grass,n/a,1980,15.-22.5,7.5,2.00,
OH02,RT,corn-oat-grass,n/a,1980,22.5-30,7.5,1.43,
OH02,CT,corn-oat-grass,n/a,1980,0-7.5,7.5,2.13,
OH02,CT,corn-oat-grass,n/a,1980,7.5-15,7.5,2.06,
OH02,CT,corn-oat-grass,n/a,1980,15.-22.5,7.5,2.04,
OH02,CT,corn-oat-grass,n/a,1980,22.5-30,7.5,1.60,
OH02,NT,corn,n/a,1993,0-20,20,2.99,
OH02,NT,corn,n/a,1993,20-25,5,1.29,
OH02,NT,corn,n/a,1993,25-50,25,0.63,
OH02,NT,corn,n/a,1993,50-100,50,0.84,
OH02,CT,corn,n/a,1993,0-20,20,2.00,
OH02,CT,corn,n/a,1993,20-25,5,2.02,
OH02,CT,corn,n/a,1993,25-50,25,0.97,
OH02,CT,corn,n/a,1993,50-100,50,0.74,
OH02,NT,corn-soybean,n/a,1993,0-20,20,2.31,
OH02,NT,corn-soybean,n/a,1993,20-25,5,1.39,
OH02,NT,corn-soybean,n/a,1993,25-50,25,0.70,
OH02,NT,corn-soybean,n/a,1993,50-100,50,0.70,
OH02,CT,corn-soybean,n/a,1993,0-20,20,1.78,
OH02,CT,corn-soybean,n/a,1993,20-25,5,1.68,
OH02,CT,corn-soybean,n/a,1993,25-50,25,0.85,
OH02,CT,corn-soybean,n/a,1993,50-100,50,1.06,
OH02,NT,corn-oat-grass,n/a,1993,0-20,20,2.91,
OH02,NT,corn-oat-grass,n/a,1993,20-25,5,1.53,
OH02,NT,corn-oat-grass,n/a,1993,25-50,25,0.72,
OH02,NT,corn-oat-grass,n/a,1993,50-100,50,0.60,
OH02,CT,corn-oat-grass,n/a,1993,0-20,20,2.08,
OH02,CT,corn-oat-grass,n/a,1993,20-25,5,2.07,
OH02,CT,corn-oat-grass,n/a,1993,25-50,25,0.98,
OH02,CT,corn-oat-grass,n/a,1993,50-100,50,1.02,
OH03,NT,corn,n/a,1993,0-20,20,1.35,
OH03,NT,corn,n/a,1993,20-25,5,1.22,
OH03,NT,corn,n/a,1993,25-50,25,2.82,
OH03,NT,corn,n/a,1993,50-100,50,5.68,
OH03,RT,corn,n/a,1993,0-20,20,1.09,
OH03,RT,corn,n/a,1993,20-25,5,0.90,
OH03,RT,corn,n/a,1993,25-50,25,1.01,
OH03,RT,corn,n/a,1993,50-100,50,3.92,
OH03,CT,corn,n/a,1993,0-20,20,1.02,
OH03,CT,corn,n/a,1993,20-25,5,0.99,
OH03,CT,corn,n/a,1993,25-50,25,1.50,
OH03,CT,corn,n/a,1993,50-100,50,4.39,
OR01,CT,wheat-fallow,0,1931,0-30,30,1.32,
OR01,CT,wheat-fallow,0,1931,30-60,30,1.29,
OR01,CT,wheat-fallow,0,1941,0-30,30,1.18,
OR01,CT,wheat-fallow,0,1941,30-60,30,1.15,
OR01,CT,wheat-fallow,0,1951,0-30,30,1.11
OR01,CT,wheat-fallow,0,1951,30-60,30,1.04
OR01,CT,wheat-fallow,0,1964,0-30,30,0.96
OR01,CT,wheat-fallow,0,1964,30-60,30,0.94
OR01,CT,wheat-fallow,0,1976,0-30,30,0.88
OR01,CT,wheat-fallow,0,1976,30-60,30,0.80
OR01,CT,wheat-fallow,0,1986,0-30,30,0.80
OR01,CT,wheat-fallow,0,1986,30-60,30,0.66
OR01,CT,wheat-fallow,45,1931,0-30,30,1.39
OR01,CT,wheat-fallow,45,1931,30-60,30,1.34
OR01,CT,wheat-fallow,45,1941,0-30,30,1.28
OR01,CT,wheat-fallow,45,1941,30-60,30,1.25
OR01,CT,wheat-fallow,45,1951,0-30,30,1.23
OR01,CT,wheat-fallow,45,1951,30-60,30,1.15
OR01,CT,wheat-fallow,45,1964,0-30,30,1.00
OR01,CT,wheat-fallow,45,1964,30-60,30,0.95
OR01,CT,wheat-fallow,45,1976,0-30,30,0.91
OR01,CT,wheat-fallow,45,1976,30-60,30,0.85
OR01,CT,wheat-fallow,45,1986,0-30,30,0.90
OR01,CT,wheat-fallow,45,1986,30-60,30,0.73
OR01,CT,wheat-fallow,90,1931,0-30,30,1.32
OR01,CT,wheat-fallow,90,1931,30-60,30,1.32
OR01,CT,wheat-fallow,90,1941,0-30,30,1.25
OR01,CT,wheat-fallow,90,1941,30-60,30,1.19
OR01,CT,wheat-fallow,90,1951,0-30,30,1.18
OR01,CT,wheat-fallow,90,1951,30-60,30,1.14
OR01,CT,wheat-fallow,90,1964,0-30,30,0.96
OR01,CT,wheat-fallow,90,1964,30-60,30,0.89
OR01,CT,wheat-fallow,90,1976,0-30,30,0.87
OR01,CT,wheat-fallow,90,1976,30-60,30,0.83
OR01,CT,wheat-fallow,90,1986,0-30,30,0.85
OR01,CT,wheat-fallow,90,1986,30-60,30,0.71
OR01,CT,wheat-fallow,111-manure eq.,1931,0-30,30,1.35
OR01,CT,wheat-fallow,111,1931,30-60,30,1.41
OR01,CT,wheat-fallow,111,1941,0-30,30,1.47
OR01,CT,wheat-fallow,111,1941,30-60,30,1.37
OR01,CT,wheat-fallow,111,1951,0-30,30,1.41
OR01,CT,wheat-fallow,111,1951,30-60,30,2.23
OR01,CT,wheat-fallow,111,1964,0-30,30,0.94
OR01,CT,wheat-fallow,111,1964,30-60,30,0.90
OR01,CT,wheat-fallow,111,1976,0-30,30,0.87
OR01,CT,wheat-fallow,111,1976,30-60,30,0.83
OR01,CT,wheat-fallow,111,1986,0-30,30,0.83
OR01,CT,wheat-fallow,111,1986,30-60,30,0.67
OR01b,CT,wheat-fallow,0,1984,0-7,7,1.24
OR01b,CT,wheat-fallow,0,1984,7-15,8,1.25
OR01b,CT,wheat-fallow,0,1984,15-22,7,1.18
OR01b,CT,wheat-fallow,0,1984,22-30,8,0.93
OR01b,CT,wheat-fallow,90,1984,0-7,7,1.17
OR01b,CT,wheat-fallow,90,1984,7-15,8,1.19
OR01b,CT,wheat-fallow,90,1984,15-22,7,1.10
OR01b,CT,wheat-fallow,90,1984,22-30,8,0.85
OR01b,CT,wheat-fallow,135,1984,0-7,7,1.23
OR01b,CT,wheat-fallow,135,1984,7-15,8,1.23
OR01b,CT,wheat-fallow,135,1984,15-22,7,1.14
OR01b,CT,wheat-fallow,135,1984,22-30,8,0.86
OR01b,CT,wheat-fallow,180,1984,0-7,7,1.30
OR01b,CT,wheat-fallow,180,1984,7-15,8,1.29
OR01b,CT,wheat-fallow,180,1984,15-22,7,1.16
OR01b,CT,wheat-fallow,180,1984,22-30,8,0.88
OR01b,RT,wheat-fallow,0,1984,0-7,7,1.56
OR01b,RT,wheat-fallow,0,1984,7-15,8,1.28
OR01b,RT,wheat-fallow,0,1984,15-22,7,1.17
OR01b,RT,wheat-fallow,0,1984,22-30,8,1.00
OR01b,RT,wheat-fallow,90,1984,0-7,7,1.55
OR01b,RT,wheat-fallow,90,1984,7-15,8,1.24
OR01b,RT,wheat-fallow,90,1984,15-22,7,1.09
OR01b,RT,wheat-fallow,90,1984,22-30,8,0.95
OR01b,RT,wheat-fallow,135,1984,0-7,7,1.77
OR01b,RT,wheat-fallow,135,1984,7-15,8,1.27
OR01b,RT,wheat-fallow,135,1984,15-22,7,1.14
OR01b,RT,wheat-fallow,135,1984,22-30,8,0.96
OR01b,RT,wheat-fallow,180,1984,0-7,7,1.79
OR01b,RT,wheat-fallow,180,1984,7-15,8,1.34
OR01b,RT,wheat-fallow,180,1984,15-22,7,1.16
OR01b,RT,wheat-fallow,180,1984,22-30,8,0.99
MI01,CT,corn,179-fert.,1972,0-25,25,0.91
MI01,CT,corn,179-fert.,1976,0-25,25,0.92
MI01,CT,corn,179-fert.,1982,0-25,25,0.79
MI01,CT,corn,179-fert.,1991,0-25,25,0.75
MI01,CT,corn,105-manure,1972,0-25,25,1.24
MI01,CT,corn,105-m,1976,0-25,25,1.15
MI01,CT,corn,105-m,1982,0-25,25,1.07
MI01,CT,corn,105-m,1991,0-25,25,0.98
MI01,CT,corn,215-m,1972,0-25,25,1.27
MI01,CT,corn,215-m,1976,0-25,25,1.30
MI01,CT,corn,215-m,1982,0-25,25,1.40
MI01,CT,corn,215-m,1991,0-25,25,1.08
MI01,CT,corn,320-m,1972,0-25,25,1.49
MI01,CT,corn,320-m,1976,0-25,25,1.56
MI01,CT,corn,320-m,1982,0-25,25,1.50
MI01,CT,corn,320-m,1991,0-25,25,1.23
MI02,n/a,oat-bean-soybean,n/a,1972,0-25,25,1.63
MI02,n/a,oat-bean-soybean,n/a,1981,0-25,25,1.42
MI02,n/a,oat-bean-soybean,n/a,1991,0-25,25,1.42
MI02,n/a,corn-corn-corn-soybean,n/a,1972,0-25,25,1.63
MI02,n/a,corn-corn-corn-soybean,n/a,1981,0-25,25,1.57,
MI02,n/a,corn-corn-corn-soybean,n/a,1991,0-25,25,1.61,
MI02,n/a,corn-corn-bean-soybean,n/a,1972,0-25,25,1.58,
MI02,n/a,corn-corn-bean-soybean,n/a,1981,0-25,25,1.53,
MI02,n/a,corn-corn-bean-soybean,n/a,1991,0-25,25,1.53,
MI02,n/a,corn-alfalfa-bean-soybean,n/a,1972,0-25,25,1.65,
MI02,n/a,corn-alfalfa-bean-soybean,n/a,1981,0-25,25,1.47,
MI02,n/a,corn-alfalfa-bean-soybean,n/a,1991,0-25,25,1.44,
TX02,RT,Sorghum,n/a,1994,0-20,20,,2780
TX02,RT,Wheat,n/a,1994,0-20,20,,2700
TX02,RT,wheat-sorghum-(fallow),n/a,1994,0-20,20,,2700
TX02,RT,wheat-(sorghum)-fallow,n/a,1994,0-20,20,,2680
TX02,RT,(wheat)-sorghum-fallow,n/a,1994,0-20,20,,2660
TX02,RT,wheat-(fallow),n/a,1994,0-20,20,,2660
TX02,RT,(wheat)-fallow,n/a,1994,0-20,20,,2540
TX02,NT,Sorghum,n/a,1994,0-20,20,,3060
TX02,NT,Wheat,n/a,1994,0-20,20,,3260
TX02,NT,wheat-sorghum-(fallow),n/a,1994,0-20,20,,3060
TX02,NT,wheat-(sorghum)-fallow,n/a,1994,0-20,20,,2900
TX02,NT,(wheat)-sorghum-fallow,n/a,1994,0-20,20,,2980
TX02,NT,wheat-(fallow),n/a,1994,0-20,20,,2860
TX02,NT,(wheat)-fallow,n/a,1994,0-20,20,,2820
Alb02a,n/a,wheat,n/a,1910,0-15,15,1.76,
Alb02a,n/a,wheat,n/a,1922,0-15,15,1.64,
Alb02a,n/a,wheat,n/a,1940,0-15,15,1.61,
Alb02a,n/a,wheat,n/a,1953,0-15,15,1.64,
Alb02a,n/a,wheat,n/a,1967,0-15,15,1.47,
Alb02a,n/a,wheat,n/a,1980,0-15,15,1.46,
Alb02a,n/a,wheat,n/a,1990,0-15,15,1.46,
Alb02a,n/a,wheat-fallow,n/a,1910,0-15,15,1.76,
Alb02a,n/a,wheat-fallow,n/a,1922,0-15,15,1.36,
Alb02a,n/a,wheat-fallow,n/a,1940,0-15,15,1.32,
Alb02a,n/a,wheat-fallow,n/a,1953,0-15,15,1.41
Alb02a,n/a,wheat-fallow,n/a,1967,0-15,15,1.36
Alb02a,n/a,wheat-fallow,n/a,1980,0-15,15,1.36
Alb02a,n/a,wheat-fallow,n/a,1990,0-15,15,1.35
Alb02a,n/a,wheat-wheat-fallow,n/a,1910,0-15,15,1.76
Alb02a,n/a,wheat-wheat-fallow,n/a,1922,0-15,15,1.34
Alb02a,n/a,wheat-wheat-fallow,n/a,1940,0-15,15,1.32
Alb02a,n/a,wheat-wheat-fallow,n/a,1953,0-15,15,1.31
Alb02a,n/a,wheat-wheat-fallow,n/a,1967,0-15,15,1.35
Alb02a,n/a,wheat-wheat-fallow,n/a,1980,0-15,15,1.46
Alb02a,n/a,wheat-wheat-fallow,n/a,1990,0-15,15,1.39
Alb02b,n/a,wheat,0,1954,0-15,15,1.83
Alb02b,n/a,wheat,0,1954,15-30,15,1.47
Alb02b,n/a,wheat,0,1967,0-15,15,1.82
Alb02b,n/a,wheat,0,1967,15-30,15,1.32
Alb02b,n/a,wheat,0,1974,0-15,15,1.70
Alb02b,n/a,wheat,0,1974,15-30,15,1.25
Alb02b,n/a,wheat,0,1985,0-15,15,1.70
Alb02b,n/a,wheat,0,1985,15-30,15,1.27
Alb02b,n/a,wheat,0,1992,0-15,15,1.74
Alb02b,n/a,wheat,0,1992,15-30,15,1.36
Alb02b,n/a,wheat-fallow,0,1954,0-15,15,1.76
Alb02b,n/a,wheat-fallow,0,1954,15-30,15,1.42
Alb02b,n/a,wheat-fallow,0,1967,0-15,15,1.60
Alb02b,n/a,wheat-fallow,0,1967,15-30,15,1.30
Alb02b,n/a,wheat-fallow,0,1974,0-15,15,1.51
Alb02b,n/a,wheat-fallow,0,1974,15-30,15,1.17
Alb02b,n/a,wheat-fallow,0,1985,0-15,15,1.45
Alb02b,n/a,wheat-fallow,0,1985,15-30,15,1.14
Alb02b,n/a,wheat-fallow,0,1992,0-15,15,1.50
Alb02b,n/a,wheat-fallow,0,1992,15-30,15,1.38
Alb02b,n/a,wheat-wheat-fallow,0,1954,0-15,15,1.78
Alb02b,n/a,wheat-wheat-fallow,0,1954,15-30,15,1.39
Alb02b,n/a,wheat-wheat-fallow,0,1967,0-15,15,1.65
Alb02b,n/a,wheat-wheat-fallow,0,1967,15-30,15,1.28
Alb02b,n/a,wheat-wheat-fallow,0,1974,0-15,15,1.55
Alb02b,n/a,wheat-wheat-fallow,0,1974,15-30,15,1.22
Alb02b,n/a,wheat-wheat-fallow,0,1985,0-15,15,1.48
Alb02b,n/a,wheat-wheat-fallow,0,1985,15-30,15,1.15
Alb02b,n/a,wheat-wheat-fallow,0,1992,0-15,15,1.57
Alb02b,n/a,wheat-wheat-fallow,0,1992,15-30,15,1.32
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1954,0-15,15,1.79
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1954,15-30,15,1.44
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1967,0-15,15,1.74
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1967,15-30,15,1.33
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1974,0-15,15,1.72
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1974,15-30,15,1.21
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1985,0-15,15,1.64
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1985,15-30,15,1.19
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1992,0-15,15,1.87
Alb02b,n/a,wheat-wheat-fallow,fallow with manure,1992,15-30,15,1.33
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1954,0-15,15,1.81
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1954,15-30,15,1.45
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1967,0-15,15,1.77
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1967,15-30,15,1.42
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1974,0-15,15,1.71
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1974,15-30,15,1.33
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1985,0-15,15,1.72
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1985,15-30,15,1.36
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1992,0-15,15,1.77
Alb02b,n/a,wheat-wheat-hay-hay-hay-fallow,0,1992,15-30,15,1.51
Den01,,,unfertilized,1985,0-20,20,1.07
Den01,,,unfertilized,1985,30-35,5,0.44
Den01,,,manure,1985,0-20,20,1.32
Den01,,,manure,1985,30-35,5,0.61
Den01,,,NPK,1985,0-20,20,1.19
Den01,,,NPK,1985,30-35,5,0.45
Sas01,CT,fallow-wheat,0,1987,0-15,15,1.80
Sas01,CT,fallow-wheat,N+P,1987,0-15,15,1.88
Sas01,CT,fallow-wheat-wheat,0,1987,0-15,15,1.80
Sas01,CT,fallow-wheat-wheat,N+P,1987,0-15,15,1.84
Sas01,CT,wheat,0,1987,0-15,15,1.79
Sas01,CT,wheat,N+P,1987,0-15,15,2.10
Sas01,CT,fallow-wheat,0,1997,0-7.5,7.5,2.10
Sas01,CT,fallow-wheat,0,1997,7.5-15,7.5,2.13
Sas01,CT,fallow-wheat,N+P,1997,0-7.5,7.5,2.22
Sas01,CT,fallow-wheat,N+P,1997,7.5-15,7.5,2.25
Sas01,CT,fallow-wheat-wheat,0,1997,0-7.5,7.5,1.96
Sas01,CT,fallow-wheat-wheat,0,1997,7.5-15,7.5,1.82
Sas01,CT,fallow-wheat-wheat,N+P,1997,0-7.5,7.5,2.45
Sas01,CT,fallow-wheat-wheat,N+P,1997,7.5-15,7.5,2.24,
Sas01,CT,wheat,0,1997,0-7.5,7.5,2.18,
Sas01,CT,wheat,0,1997,7.5-15,7.5,1.96,
Sas01,CT,wheat,N+P,1997,0-7.5,7.5,2.77,
Sas01,CT,wheat,N+P,1997,7.5-15,7.5,2.11,
Sas02,CT,fallow-wheat-wheat,0,1987,0-15,15,5.15,6140
Sas02,CT,fallow-wheat-wheat,N+P,1987,0-15,15,5.13,6120
Sas02,CT,wheat,0,1987,0-15,15,5.48,6530
Sas02,CT,wheat,N+P,1987,0-15,15,5.48,6540
Sas02,CT,fallow-wheat-wheat-hay-hay-wheat,0,1987,0-15,15,5.34,6527
Sas02,CT,fallow-wheat-wheat-hay-hay-wheat,N+P,1987,0-15,15,5.14,6357
Sas03,RT,fallow-wheat-wheat,P,1976,0-15,15,1.75,
Sas03,RT,fallow-wheat-wheat,P,1981,0-15,15,1.75,
Sas03,RT,fallow-wheat-wheat,P,1984,0-15,15,1.53,
